date,scored_count,portfolio_return,universe_median_return,ic,top_n_tickers,top_n_scores
2025-11-14,113,-0.00022227814526291567,0.0009866798223976403,0.16912297853304434,"AMKR,VRNT,BELFB,AMBA,COHU","0.7000,0.6500,0.6500,0.6000,0.5000"
2025-11-17,113,0.02578722180301233,-0.0033311702357776696,0.21341294703778155,"MKSI,IONS,LITE,MDGL,ONTO","0.6000,0.5000,0.5000,0.5000,0.4500"
2025-11-18,112,-0.02226808793453685,-0.030359126249537183,0.06164732090270228,"VRNT,IOVA,ARWR,FORM,AEIS","0.6500,0.5500,0.5500,0.5000,0.5000"
2025-11-19,112,0.043402246991756044,0.02586681342872854,-0.067159189930422,"AMKR,AMBA,AEIS,COHR,FORM","0.7000,0.6000,0.5500,0.5000,0.5000"
2025-11-20,112,0.10273243474597438,0.0398188994659856,-0.14232879968901513,"ARWR,RLAY,IONS,KLIC,DNLI","0.6000,0.6000,0.5500,0.4500,0.4500"
2025-11-21,112,0.026082069411852354,0.016823768046772436,0.13413889104917207,"ARWR,CRNX,AEIS,MKSI,AMBA","0.7500,0.6500,0.6000,0.6000,0.6000"
2025-11-24,112,0.02568203863400591,0.01365229598906137,-0.08252430730811931,"SMTC,COHR,AEIS,FORM,TSHA","0.5000,0.5000,0.5000,0.5000,0.5000"
2025-11-25,112,0.009794928420815925,0.011816435917497925,-0.22647452451539404,"BELFB,UCTT,SMTC,CRUS,WULF","0.6000,0.5500,0.5500,0.5500,0.4500"
2025-11-26,112,-0.007059249127496098,-0.022888641137343235,-0.04373309265280333,"COHR,CRNX,BELFB,CIFR,AEIS","0.6500,0.6000,0.5500,0.5000,0.5000"
2025-11-28,112,0.05538625410428906,0.0078028339783418055,0.011986187956592727,"SITM,BELFB,AMKR,COHR,PRTA","0.7000,0.5500,0.5000,0.5000,0.4500"
2025-12-01,112,0.018023831612560482,0.043454177346088696,-0.23291119578191558,"GERN,SMTC,BELFB,COHR,RLAY","0.7500,0.5500,0.5500,0.5000,0.5000"
2025-12-02,112,0.0288808198305819,0.019829081286378725,-0.025311614690586806,"SMTC,SITM,PRTA,RLAY,ALNY","0.7000,0.7000,0.6500,0.6500,0.6000"
2025-12-03,112,-0.017343567527363334,-0.0027826911363278972,-0.04444707898397704,"WULF,UPST,POWI,PATH,RLAY","0.6500,0.6500,0.6500,0.6500,0.6500"
2025-12-04,112,-0.011715562290661839,0.0068667744653239104,0.019571762477503092,"BBAI,ASTS,KN,KTOS,JOBY","0.7500,0.6000,0.6000,0.5500,0.5500"
2025-12-05,112,0.012967005232466142,0.0013322566440941985,0.09862334815070373,"BBAI,QRVO,CRUS,ALGM,CAMT","0.6000,0.6000,0.5500,0.5500,0.5000"
2025-12-08,112,0.013223022835541312,0.007139135856243595,-0.13214236349242767,"POWI,AI,CAMT,WULF,MPWR","0.6500,0.6500,0.6500,0.6000,0.6000"
2025-12-09,112,0.004408573030729682,0.006532510692985771,-0.16076546579949222,"CRUS,INSM,AI,CAMT,ALGM","0.7500,0.7000,0.6500,0.6000,0.5500"
2025-12-10,112,-0.01579330650776112,-0.03859272350440235,0.1780592424526031,"IONS,MPWR,QRVO,AEHR,KN","0.7000,0.6000,0.6000,0.6000,0.6000"
2025-12-11,112,-0.0398447212914763,-0.019081763426460063,0.0036124735272171898,"INSM,IONS,SERV,CIFR,CAMT","0.7000,0.7000,0.6500,0.6000,0.6000"
2025-12-12,112,0.005849960137503746,-0.004654288082558744,0.11467272203025347,"VKTX,WULF,ASTS,IONS,MKSI","0.6500,0.6000,0.6000,0.6000,0.6000"
